Reviewed by,Notes,"Score (-1=copyright, ?=questionable, 0=unrelated, 1=poor, 2=average, 3=good, 4=great, 5=pro, Approved=assume okay given past videos)",In playlist on anyTVgames?,YouTube views,User,Country Code,Country Name,Video_Link,Video_Offer,Video_Clicks
Sohaib,,approved,,"3,033",PhlyDaily,US,United States,www.youtube.com/watch?v=nvP3ARsVqXc,War Thunder,6
Tyler,,Approved,,"2,872",PhlyDaily,,,www.youtube.com/watch?v=ZMT33x3YWsA,War Thunder,2
Sohaib,,approved,,"2,540",PhlyDaily,US,United States,www.youtube.com/watch?v=0WhpYqOGkJk,War Thunder,13
Sohaib,,approved,,"2,151",PhlyDaily,US,United States,www.youtube.com/watch?v=P5hMvzeRLO4,War Thunder,2
Sohaib,,approved,,"1,946",PhlyDaily,US,United States,www.youtube.com/watch?v=gqIc4Tjeh-4,War Thunder,2
Sohaib,,approved,,"1,935",PhlyDaily,US,United States,www.youtube.com/watch?v=XqkjHlNAIe0,War Thunder,3
Sohaib,,approved,,"1,894",PhlyDaily,US,United States,www.youtube.com/watch?v=W7W4lsVv54I,War Thunder,8
Sohaib,,approved,,"1,740",PhlyDaily,US,United States,www.youtube.com/watch?v=fn9LBZpL_xo,War Thunder,1
Sohaib,,approved,,"1,732",PhlyDaily,US,United States,www.youtube.com/watch?v=TrQdb45I0hk,War Thunder,5
Sohaib,,approved,,"1,652",PhlyDaily,US,United States,www.youtube.com/watch?v=p-7fZZ4fWeY,War Thunder,1
Sohaib,,approved,,"1,651",PhlyDaily,US,United States,www.youtube.com/watch?v=BCIQ3KsV_9E,War Thunder,6
Sohaib,,approved,,"1,618",PhlyDaily,US,United States,www.youtube.com/watch?v=8Rvk_zVcluY,War Thunder,3
Sohaib,,approved,,"1,591",PhlyDaily,US,United States,www.youtube.com/watch?v=PbFrN-iXi8k,War Thunder,1
Sohaib,,approved,,"1,574",PhlyDaily,US,United States,www.youtube.com/watch?v=_W5e8pj0wHE,War Thunder,5
Sohaib,,approved,,"1,571",PhlyDaily,US,United States,www.youtube.com/watch?v=Kx524F8dFKQ,War Thunder,1
Sohaib,,approved,,"1,534",PhlyDaily,US,United States,www.youtube.com/watch?v=2RED-DpqUFA,War Thunder,4
Sohaib,,approved,,"1,507",PhlyDaily,US,United States,www.youtube.com/watch?v=ExAc77gzcbQ,War Thunder,2
Sohaib,,approved,,"1,455",PhlyDaily,US,United States,www.youtube.com/watch?v=6t246S0oU4g,War Thunder,1
Sohaib,,approved,,"1,308",PhlyDaily,US,United States,www.youtube.com/watch?v=krkCDGobYIA,War Thunder,1
Sohaib,,approved,,"1,279",PhlyDaily,US,United States,www.youtube.com/watch?v=wbQuR8GaTCU,War Thunder,1
Sohaib,,approved,,"1,277",PhlyDaily,US,United States,www.youtube.com/watch?v=_yPSosffAWM,War Thunder,4
Sohaib,,approved,,"1,194",PhlyDaily,US,United States,www.youtube.com/watch?v=UJy_5iLP9js,War Thunder,2
Sohaib,,approved,,"1,113",PhlyDaily,US,United States,www.youtube.com/watch?v=UbMSSOIbfHM,War Thunder,3
Sohaib,,approved,,"1,086",PhlyDaily,US,United States,www.youtube.com/watch?v=IpVG4w6qrxo,War Thunder,1
Sohaib,,approved,,"1,057",PhlyDaily,US,United States,www.youtube.com/watch?v=rm-FJnPrA4w,War Thunder,5
Sohaib,,approved,,"1,019",PhlyDaily,US,United States,www.youtube.com/watch?v=2rDcd4XW4w4,War Thunder,2
Sohaib,,approved,,"1,016",PhlyDaily,US,United States,www.youtube.com/watch?v=xV3KEFUflZk,War Thunder,3
Sohaib,,approved,,"1,012",PhlyDaily,US,United States,www.youtube.com/watch?v=bh6FJ-RunRc,War Thunder,2
Sohaib,,approved,,870,PhlyDaily,US,United States,www.youtube.com/watch?v=xW0Xmd5HZ_0,War Thunder,2
Sohaib,,approved,,862,PhlyDaily,US,United States,www.youtube.com/watch?v=bcc9CSoJEKM,War Thunder,1
Sohaib,,approved,,842,PhlyDaily,US,United States,www.youtube.com/watch?v=rUsib0nAmFA,War Thunder,5
Sohaib,,approved,,736,PhlyDaily,US,United States,www.youtube.com/watch?v=GyLq7hlveP8,War Thunder,1
Sohaib,,approved,,703,PhlyDaily,US,United States,www.youtube.com/watch?v=n6yHhlxi44I,War Thunder,2
Sohaib,,approved,,703,PhlyDaily,US,United States,www.youtube.com/watch?v=sROpdK-itOI,War Thunder,1
Sohaib,,approved,,702,PhlyDaily,US,United States,www.youtube.com/watch?v=ve3bRLAu5H0,War Thunder,1
Sohaib,,approved,,672,PhlyDaily,US,United States,www.youtube.com/watch?v=0krnNzpQSPk,War Thunder,1
Sohaib,,approved,,668,PhlyDaily,US,United States,www.youtube.com/watch?v=xISUQUv36eo,War Thunder,3
Sohaib,,approved,,667,PhlyDaily,US,United States,www.youtube.com/watch?v=RfLLpNc9R_8,War Thunder,2
Sohaib,,approved,,637,PhlyDaily,US,United States,www.youtube.com/watch?v=nTFDUBtF84w,War Thunder,1
Sohaib,,approved,,613,PhlyDaily,US,United States,www.youtube.com/watch?v=V3qlsg_hSeM,War Thunder,1
Sohaib,,approved,,566,PhlyDaily,US,United States,www.youtube.com/watch?v=5jM3U5RaLwY,War Thunder,2
Sohaib,,approved,,542,PhlyDaily,US,United States,www.youtube.com/watch?v=2oQEDf0aOV8,War Thunder,1
Sohaib,,approved,,523,PhlyDaily,US,United States,www.youtube.com/watch?v=xzvI4fojGyU,War Thunder,2
Sohaib,,approved,,509,PhlyDaily,US,United States,www.youtube.com/watch?v=EfqJqax8HnY,War Thunder,3
Sohaib,,approved,,481,PhlyDaily,US,United States,www.youtube.com/watch?v=uIi3J9AQWRg,War Thunder,3
Sohaib,,approved,,457,PhlyDaily,US,United States,www.youtube.com/watch?v=V-9pZEBz5N4,War Thunder,3
Sohaib,,approved,,427,PhlyDaily,US,United States,www.youtube.com/watch?v=9nsQVum7_nA,War Thunder,16
Sohaib,,approved,,406,PhlyDaily,US,United States,www.youtube.com/watch?v=Ew709yKE8L0,War Thunder,2
Sohaib,,approved,,371,PhlyDaily,US,United States,www.youtube.com/watch?v=269dXfTb5hs,War Thunder,3
Tyler,,Approved,,500,Playmoz,,,www.youtube.com/watch?v=ZLELOgTd4a8,Vexxhost,1
Sohaib,,approved,,391,Playmoz,FR,France,www.youtube.com/watch?v=jxh3e6iYhkE,Vexxhost,3
Sohaib,,approved,,387,Playmoz,FR,France,www.youtube.com/watch?v=LueMDNT74jE,Vexxhost,2
Sohaib,,approved,,365,Playmoz,FR,France,www.youtube.com/watch?v=fXqi4Wb_Oa4,Vexxhost,1
Sohaib,,approved,,362,Playmoz,FR,France,www.youtube.com/watch?v=YAcg6ejylL0,Vexxhost,2
Sohaib,,approved,,357,Playmoz,FR,France,www.youtube.com/watch?v=TIOCe4FBZRA,Vexxhost,1
Sohaib,,approved,,313,Playmoz,FR,France,www.youtube.com/watch?v=hHqBcBbaRa4,Vexxhost,1
Sohaib,,approved,,266,Playmoz,FR,France,www.youtube.com/watch?v=YpF_4uciMvg,Vexxhost,1
Tyler,,Approved,,263,Playmoz,,,www.youtube.com/watch?v=-WJUaCI-SWg,Vexxhost,2
Sohaib,,approved,,236,Playmoz,FR,France,www.youtube.com/watch?v=Y8FP_GnOv1g,Vexxhost,1
Sohaib,,approved,,232,Playmoz,FR,France,www.youtube.com/watch?v=TIEGAvxd0lc,Vexxhost,1
Sohaib,,approved,,212,Playmoz,FR,France,www.youtube.com/watch?v=Yh9n_iYiZD4,Vexxhost,2
Sohaib,,approved,,212,Playmoz,FR,France,www.youtube.com/watch?v=iP_2DJlfpPc,Vexxhost,1
Sohaib,,approved,,196,Playmoz,FR,France,www.youtube.com/watch?v=R2HpwyRgxdQ,Vexxhost,1
Sohaib,,approved,,196,Playmoz,FR,France,www.youtube.com/watch?v=_hMp2SAsWXw,Vexxhost,1
Tyler,,Approved,,176,Playmoz,,,www.youtube.com/watch?v=yHOdi7lO-24,Vexxhost,1
Sohaib,,approved,,165,Playmoz,FR,France,www.youtube.com/watch?v=mYhhKlz8Qmk,Vexxhost,2
Sohaib,,approved,,165,Playmoz,FR,France,www.youtube.com/watch?v=tw-kxCaznNk,Vexxhost,1
Sohaib,,approved,,133,Playmoz,FR,France,www.youtube.com/watch?v=C8hU1mrCtx8,Vexxhost,1
Sohaib,,approved,,105,Playmoz,FR,France,www.youtube.com/watch?v=t_MBLfrKTiE,Vexxhost,2
Sohaib,,approved,,80,Playmoz,FR,France,www.youtube.com/watch?v=0mN5geQKQNg,Vexxhost,1
Sohaib,,approved,,80,Playmoz,FR,France,www.youtube.com/watch?v=rH8TmvOa-7o,Vexxhost,2
Sohaib,,approved,,78,Playmoz,FR,France,www.youtube.com/watch?v=s31awjFJhPg,Vexxhost,1
Sohaib,,approved,,70,Playmoz,FR,France,www.youtube.com/watch?v=oEnrCdcmeVM,Vexxhost,1
Sohaib,,approved,,61,Playmoz,FR,France,www.youtube.com/watch?v=O4sIa6a4O_I,Vexxhost,1
Sohaib,,approved,,43,Playmoz,FR,France,www.youtube.com/watch?v=0vuroUCYomA,Vexxhost,1
Sohaib,,approved,,41,Playmoz,FR,France,www.youtube.com/watch?v=wgUXsBMSTsw,Vexxhost,3
Sohaib,,approved,,40,Playmoz,FR,France,www.youtube.com/watch?v=TxPwmbGyeyA,Vexxhost,2
Sohaib,,approved,,40,Playmoz,FR,France,www.youtube.com/watch?v=8OCx_Dkktpo,Vexxhost,1
Sohaib,,approved,,24,Playmoz,FR,France,www.youtube.com/watch?v=soGxNmKybHM,Vexxhost,1
Sohaib,,approved,,21,Playmoz,FR,France,www.youtube.com/watch?v=c2-6lo8hbpE,Vexxhost,1
Tyler,,Approved,,"5,917",punkrockeryeah,US,United States,www.youtube.com/watch?v=-WDXdWvMiGI,Marvel Avengers Alliance,23
Tyler,,Approved,,"4,480",punkrockeryeah,US,United States,www.youtube.com/watch?v=mTbk9aTG-dk,Marvel Avengers Alliance,6
Tyler,,Approved,,"3,541",punkrockeryeah,US,United States,www.youtube.com/watch?v=MPa1Shv5Bag,Marvel Avengers Alliance,58
Tyler,,Approved,,"3,252",punkrockeryeah,US,United States,www.youtube.com/watch?v=A3mL3KQ3gsI,Marvel Avengers Alliance,3
Tyler,,Approved,,"3,055",punkrockeryeah,US,United States,www.youtube.com/watch?v=G52tdFAHrwg,Marvel Avengers Alliance,22
Tyler,,Approved,,"2,181",punkrockeryeah,US,United States,www.youtube.com/watch?v=vUMs7IXPE50,Marvel Avengers Alliance,15
Tyler,,Approved,,"1,945",punkrockeryeah,US,United States,www.youtube.com/watch?v=0rXG2Rjl9v0,Marvel Avengers Alliance,2
Tyler,,Approved,,"1,752",punkrockeryeah,US,United States,www.youtube.com/watch?v=xWsVBFXvIMw,Marvel Avengers Alliance,4
Tyler,,Approved,,"1,674",punkrockeryeah,US,United States,www.youtube.com/watch?v=Oj4kaPcAfWE,Marvel Avengers Alliance,4
Tyler,,Approved,,"1,661",punkrockeryeah,US,United States,www.youtube.com/watch?v=AElHxV4Nrpc,Marvel Avengers Alliance,2
Tyler,,Approved,,"1,647",punkrockeryeah,US,United States,www.youtube.com/watch?v=Ddlr47sVzLc,Marvel Avengers Alliance,2
Tyler,,Approved,,"1,441",punkrockeryeah,US,United States,www.youtube.com/watch?v=-QU_1zXYo2w,Marvel Avengers Alliance,6
Tyler,,Approved,,"1,419",punkrockeryeah,US,United States,www.youtube.com/watch?v=H8EMwVv4sow,Marvel Avengers Alliance,30
Tyler,,Approved,,"1,382",punkrockeryeah,US,United States,www.youtube.com/watch?v=NT0tFUWKgfQ,Marvel Avengers Alliance,2
Tyler,,Approved,,"1,379",punkrockeryeah,US,United States,www.youtube.com/watch?v=3X5V60TqCdw,Marvel Avengers Alliance,1
Tyler,,Approved,,"1,212",punkrockeryeah,US,United States,www.youtube.com/watch?v=pinJ082RKiw,Marvel Avengers Alliance,2
Tyler,,Approved,,"1,096",punkrockeryeah,US,United States,www.youtube.com/watch?v=yrLV7Q5rtGo,Marvel Avengers Alliance,8
Tyler,,Approved,,"1,059",punkrockeryeah,US,United States,www.youtube.com/watch?v=Pat4SUm9Wa0,Marvel Avengers Alliance,4
Tyler,,Approved,,"1,047",punkrockeryeah,US,United States,www.youtube.com/watch?v=MEmqwvvWfCE,Marvel Avengers Alliance,1
Tyler,,Approved,,"1,046",punkrockeryeah,US,United States,www.youtube.com/watch?v=FVFwmF1k1pg,Marvel Avengers Alliance,2
Tyler,,Approved,,"1,043",punkrockeryeah,US,United States,www.youtube.com/watch?v=Iyz91bJLf74,Marvel Avengers Alliance,4
Tyler,,Approved,,"1,021",punkrockeryeah,US,United States,www.youtube.com/watch?v=Koit7GoK0dA,Marvel Avengers Alliance,1
Tyler,,Approved,,"1,006",punkrockeryeah,US,United States,www.youtube.com/watch?v=QpkMQzP-8X0,Marvel Avengers Alliance,5
Tyler,,Approved,,"1,005",punkrockeryeah,US,United States,www.youtube.com/watch?v=lnXizt8a3jM,Marvel Avengers Alliance,7
Tyler,,Approved,,882,punkrockeryeah,US,United States,www.youtube.com/watch?v=secowRMvY_0,Marvel Avengers Alliance,4
Tyler,,Approved,,851,punkrockeryeah,US,United States,www.youtube.com/watch?v=rcuVvAannZY,Marvel Avengers Alliance,2
Tyler,,Approved,,847,punkrockeryeah,US,United States,www.youtube.com/watch?v=dCQbwmaVcS4,Marvel Avengers Alliance,7
Tyler,,Approved,,799,punkrockeryeah,US,United States,www.youtube.com/watch?v=srBf_jX6Sbs,Marvel Avengers Alliance,2
Tyler,,Approved,,782,punkrockeryeah,US,United States,www.youtube.com/watch?v=k3K2sEC8fHc,Marvel Avengers Alliance,1
Tyler,,Approved,,706,punkrockeryeah,US,United States,www.youtube.com/watch?v=PdbGt-Lqp9c,Marvel Avengers Alliance,16
Sohaib,,Approved,,705,punkrockeryeah,,,www.youtube.com/watch?v=bBhrQLRXmwo,Marvel Avengers Alliance,1
Tyler,,Approved,,693,punkrockeryeah,US,United States,www.youtube.com/watch?v=rcJjJPCCdGs,Marvel Avengers Alliance,6
Tyler,,Approved,,671,punkrockeryeah,US,United States,www.youtube.com/watch?v=aFGS25q1r44,Marvel Avengers Alliance,1
Tyler,,Approved,,609,punkrockeryeah,US,United States,www.youtube.com/watch?v=aYrdQC_CtAE,Marvel Avengers Alliance,3
Tyler,,Approved,,595,punkrockeryeah,US,United States,www.youtube.com/watch?v=HYBKRUQQ4Lg,Marvel Avengers Alliance,2
Tyler,,Approved,,591,punkrockeryeah,US,United States,www.youtube.com/watch?v=sjoVAw03gCg,Marvel Avengers Alliance,2
Tyler,,Approved,,580,punkrockeryeah,US,United States,www.youtube.com/watch?v=uRh44v6nSg8,Marvel Avengers Alliance,2
Tyler,,Approved,,569,punkrockeryeah,US,United States,www.youtube.com/watch?v=C6-dc6L4RE4,Marvel Avengers Alliance,1
Tyler,,Approved,,506,punkrockeryeah,US,United States,www.youtube.com/watch?v=XqI8JwfIHhI,Marvel Avengers Alliance,5
Tyler,,Approved,,471,punkrockeryeah,US,United States,www.youtube.com/watch?v=f72wl9jbcFc,Marvel Avengers Alliance,1
Tyler,,Approved,,376,punkrockeryeah,US,United States,www.youtube.com/watch?v=cCgiWTVy_IQ,Marvel Avengers Alliance,9
Tyler,,Approved,,323,punkrockeryeah,US,United States,www.youtube.com/watch?v=lu8n0-IBSxU,Marvel Avengers Alliance,3
Tyler,,Approved,,301,punkrockeryeah,US,United States,www.youtube.com/watch?v=l1mAYqVXZKQ,Marvel Avengers Alliance,2
Sohaib,,Approved,,277,punkrockeryeah,,,www.youtube.com/watch?v=EO63Giwf3L4,Marvel Avengers Alliance,2
Tyler,,Approved,,266,punkrockeryeah,US,United States,www.youtube.com/watch?v=xjQZn6ExIns,Marvel Avengers Alliance,3
Tyler,,Approved,,247,punkrockeryeah,US,United States,www.youtube.com/watch?v=TYxXRxjI1lo,Marvel Avengers Alliance,1
Tyler,,Approved,,224,punkrockeryeah,US,United States,www.youtube.com/watch?v=aaKszjz3JA0,Marvel Avengers Alliance,1
Tyler,,Approved,,180,punkrockeryeah,US,United States,www.youtube.com/watch?v=d3iGa9THks0,Marvel Avengers Alliance,17
Tyler,,Approved,,102,punkrockeryeah,US,United States,www.youtube.com/watch?v=OFUcTf-lUwk,Marvel Avengers Alliance,1
Tyler,,Approved,,894,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=lRlLG-SVo_E,Tera,7
Tyler,,Approved,,814,RED LIGHT BROADCASTING NETWORK,CA,Canada,www.youtube.com/watch?v=TUIMmIRvE7I,Tera,2
Sohaib,,approved,,"8,703",Ricardo,,,www.youtube.com/watch?v=CVzkLwjSudM,Neverwinter,24
Stefan,,approved,,"6,887",Ricardo,ES,Spain,www.youtube.com/watch?v=iBXNPIW22kY,Panzar,89
Sohaib,,approved,,"4,005",Ricardo,,,www.youtube.com/watch?v=pIfvH5Y0Jdk,Neverwinter,4
Sohaib,,approved,,"3,491",Ricardo,ES,Spain,www.youtube.com/watch?v=Kow4VnoRAC4,Maestia,29
Sohaib,,approved,,"2,212",Ricardo,ES,Spain,www.youtube.com/watch?v=5zEvdDAZiAg,Dragon's Prophet Europe,175
Sohaib,,approved,,347,RikPlastik,,,www.youtube.com/watch?v=GCyaoSiet_Q,League of Legends,1
Sohaib,,approved,,151,RikPlastik,BE,Belgium,www.youtube.com/watch?v=afOkB-E_HE8,League of Legends,1
Tyler,,Approved,,288,Ritoras,GR,Greece,www.youtube.com/watch?v=q-_UQwHE9lM,Age of Wushu,9
Tyler,,Approved,,222,Ritoras,GR,Greece,www.youtube.com/watch?v=N_dQaMREPTw,RaiderZ,3
Tyler,,Approved,,166,Ritoras,GR,Greece,www.youtube.com/watch?v=Lq6LPCtmdbo,Neverwinter,2
Tyler,,Approved,,128,Ritoras,GR,Greece,www.youtube.com/watch?v=OiZQnXsoqXI,Age of Wushu,3
Tyler,,Approved,,106,Ritoras,GR,Greece,www.youtube.com/watch?v=4MU1gEjIH7U,RaiderZ,1
Tyler,,Approved,,101,Ritoras,GR,Greece,www.youtube.com/watch?v=GGhr2zUO3Gw,RaiderZ,1
Tyler,,Approved,,98,Ritoras,GR,Greece,www.youtube.com/watch?v=T5lnlNz8UkI,RaiderZ,1
Tyler,,Approved,,76,Ritoras,GR,Greece,www.youtube.com/watch?v=qDkp6JqYo7A,Neverwinter,2
Tyler,,Approved,,68,Ritoras,GR,Greece,www.youtube.com/watch?v=Hpr2entigXo,Neverwinter,1
Tyler,,Approved,,57,Ritoras,GR,Greece,www.youtube.com/watch?v=iQZc57IWX8c,RaiderZ,1
Tyler,,Approved,,50,Ritoras,GR,Greece,www.youtube.com/watch?v=i5SVuVMGMmA,Neverwinter,1
Tyler,,Approved,,49,Ritoras,GR,Greece,www.youtube.com/watch?v=JsBdlY4yFWk,Neverwinter,1
Tyler,,Approved,,40,Ritoras,GR,Greece,www.youtube.com/watch?v=hTMEQIjWsSA,RaiderZ,2
Tyler,,Approved,,37,Ritoras,GR,Greece,www.youtube.com/watch?v=9d4cnXBpF5o,Neverwinter,1
Tyler,,Approved,,35,Ritoras,GR,Greece,www.youtube.com/watch?v=6mgd9hN0bKE,Age of Wushu,2
Tyler,,Approved,,24,Ritoras,GR,Greece,www.youtube.com/watch?v=kR5roie8aQE,Age of Wushu,1
Tyler,,Approved,,0,Ritoras,GR,Greece,www.youtube.com/watch?v=oEr-fA3vEm4,RaiderZ,1
Sohaib,,Approved,,122,Robert Smith,US,United States,www.youtube.com/watch?v=EqpJr22zGBE,Scarlet Blade,1
Sohaib,,Approved,,70,Robert Smith,US,United States,www.youtube.com/watch?v=tn8jD-YdTtM,Forsaken World,1
Sohaib,,Approved,,47,Robert Smith,US,United States,www.youtube.com/watch?v=x0JMMgLQZZc,Divine Souls,8
Sohaib,,Approved,,30,Robert Smith,US,United States,www.youtube.com/watch?v=p2QN_RdsWGw,Scarlet Blade,1
Jordan H,,Approved,,361,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=lGgI41pOgps,PlanetSide 2,3
Jordan H,,Approved,,358,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=ZuUPrmWnzag,PlanetSide 2,3
Jordan H,,Approved,,351,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=VE4x5hKVh9U,PlanetSide 2,2
Jordan H,,Approved,,347,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=BHPYa8L-GTY,PlanetSide 2,2
Jordan H,,Approved,,347,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=DioxEN5XdKA,PlanetSide 2,2
Jordan H,,Approved,,329,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=Ey5X6sjnC1k,Planetside 2,2
Jordan H,,Approved,,313,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=WpKThA8hAic,PlanetSide 2,3
Jordan H,,Approved,,312,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=ubkqUJBJ3MI,PlanetSide 2,1
Jordan H,,Approved,,290,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=2W9vTuf9d9c,PlanetSide 2,1
Jordan H,,Approved,,288,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=sufXs5FlgQE,PlanetSide 2,1
Jordan H,,Approved,,286,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=Kupt3HgVL9M,PlanetSide 2,3
Jordan H,,Approved,,246,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=lqhMpjc0onE,PlanetSide 2,1
Jordan H,,Approved,,243,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=Y71uRZj2Fxo,PlanetSide 2,1
Jordan H,,Approved,,226,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=RYZ1bq0ujig,PlanetSide 2,1
Jordan H,,Approved,,226,Sankaku Games,,,www.youtube.com/watch?v=-BN8jIH3xIs,PlanetSide 2,1
Jordan H,,Approved,,222,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=aumqSNqE41k,PlanetSide 2,2
Jordan H,,Approved,,222,Sankaku Games,,,www.youtube.com/watch?v=XBf8pKRYjNw,PlanetSide 2,1
Jordan H,,Approved,,221,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=hMANwQDoiow,PlanetSide 2,1
Jordan H,,Approved,,199,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=XQgiB5m9fwE,PlanetSide 2,9
Jordan H,,Approved,,191,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=w44aat8_jY8,PlanetSide 2,1
Jordan H,,Approved,,181,Sankaku Games,,,www.youtube.com/watch?v=BUnaNrR8BuE,PlanetSide 2,1
Jordan H,,Approved,,180,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=Ra0OcR5j6Hg,PlanetSide 2,1
Jordan H,,Approved,,173,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=WJ0rWtge4Pc,PlanetSide 2,1
Jordan H,,Approved,,172,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=2gUSsx7Wnoo,PlanetSide 2,1
Jordan H,,Approved,,157,Sankaku Games,UK,United Kingdom,www.youtube.com/watch?v=DxZd6c-y9Lo,PlanetSide 2,1
Jordan H,,Approved,,131,Sankaku Games,,,www.youtube.com/watch?v=hkNyMvD8k1c,PlanetSide 2,1
Jordan H,,Approved,,110,Sankaku Games,,,www.youtube.com/watch?v=dG8SXmLRt4Q,PlanetSide 2,1
Jordan H,,Approved,,95,Sankaku Games,,,www.youtube.com/watch?v=TDpkQIwLDIc,PlanetSide 2,1
Jordan H,,Approved,,60,Sankaku Games,,,www.youtube.com/watch?v=rVD7p87pCnM,PlanetSide 2,1
Jordan H,,Approved,,47,Sankaku Games,,,www.youtube.com/watch?v=KdqCY9s2AOM,PlanetSide 2,1
Jordan H,,Approved,,14,Sankaku Games,,,www.youtube.com/watch?v=Mawhb-0bFPo,PlanetSide 2,1
Sohaib,,approved,,"2,947",Scion Storm Gaming,US,United States,www.youtube.com/watch?v=GwZIohAJ4ss,Scarlet Blade,38
Sohaib,,approved,,"2,562",Scion Storm Gaming,US,United States,www.youtube.com/watch?v=l6haS9j1LoI,Warframe,2
Sohaib,,approved,,"2,427",Scion Storm Gaming,US,United States,www.youtube.com/watch?v=pdkkLG-sLmA,Warframe,2
Sohaib,,approved,,"2,332",Scion Storm Gaming,US,United States,www.youtube.com/watch?v=CH0KDeHcNyA,Age of Wushu,4
Sohaib,,approved,,"2,085",Scion Storm Gaming,US,United States,www.youtube.com/watch?v=p2v9i5xC5e4,Warframe,1
Sohaib,,approved,,"1,945",Scion Storm Gaming,US,United States,www.youtube.com/watch?v=Vi8V5YAuTos,Scarlet Blade,3
Sohaib,,approved,,"1,650",Scion Storm Gaming,US,United States,www.youtube.com/watch?v=5bH8I8Z51c4,Warframe,1
Sohaib,,approved,,"1,562",Scion Storm Gaming,US,United States,www.youtube.com/watch?v=fCuQd1GSODg,Warframe,3
Sohaib,,approved,,"1,315",Scion Storm Gaming,US,United States,www.youtube.com/watch?v=WgYsyyYm6c8,Age of Wushu,1
Sohaib,,approved,,"1,027",Scion Storm Gaming,US,United States,www.youtube.com/watch?v=JV19ZUhfmmU,Age of Wushu,4
Sohaib,,approved,,951,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=a9GjucAllRw,Age of Wushu,10
Sohaib,,approved,,918,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=Py8qzGlx1yw,Warframe,1
Tyler,,Approved,,848,Scion Storm Gaming,,,www.youtube.com/watch?v=zujH_cmYc28,Warframe,1
Sohaib,,approved,,815,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=s50Zhiz-Ytc,Scarlet Blade,2
Sohaib,,approved,,766,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=qSI0zI3rjvM,Scarlet Blade,1
Sohaib,,approved,,743,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=uBYbjYjH2Xw,Scarlet Blade,1
Sohaib,,approved,,728,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=CE-Xu4gL-98,Scarlet Blade,6
Sohaib,,approved,,719,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=SlQu-JXtc_o,Warframe,3
Sohaib,,approved,,638,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=ud5LEOMSQ14,Warframe,1
Sohaib,,approved,,563,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=fcKn3sQqBmk,Warframe,1
Sohaib,,approved,,499,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=p32FkBSZki4,Warframe,1
Sohaib,,approved,,498,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=NlsXDpTEKfU,Warframe,1
Tyler,,Approved,,393,Scion Storm Gaming,,,www.youtube.com/watch?v=j0Hr8n2X4K0,Warframe,1
Sohaib,,approved,,349,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=46dTnt71T9Q,Warframe,1
Sohaib,,approved,,278,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=T0Z1ml2oAtI,Warframe,1
Sohaib,,approved,,203,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=T6X4bzEE3T0,DC Universe Online (DCUO),1
Sohaib,,approved,,20,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=1y5aoxHb6VA,Ghost Recon,6
Sohaib,,approved,,20,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=4hNVM-x4ffs,Warframe,1
Sohaib,,approved,,14,Scion Storm Gaming,US,United States,www.youtube.com/watch?v=rERkPuu6XwA,Warframe,1
Tyler,,Approved,,"6,170",Sohaib Ahmad,NL,Netherlands,www.youtube.com/watch?v=oks2QHMWxXA,PlanetSide 2,6
